Gender,Age,Interest/Hobby,Gift Recommendation
Male,17,Fashion,T-Shirt
Male,17,Fashion,Shirt
Male,17,Fashion,Hoodie
Male,17,Fashion,Jeans
Male,17,Fashion,Sneakers
Male,17,Fashion,Sunglasses
Male,17,Fashion,Wrist Watch
Male,17,Fashion,Cap
Male,17,Fashion,Leather Belt
Male,17,Fashion,Denim Jacket
Male,17,Music,Headphones
Male,17,Music,Bluetooth Speaker
Male,17,Music,Earbuds
Male,17,Music,Guitar
Male,17,Music,Keyboard
Male,17,Music,Microphone
Male,17,Music,Ukulele
Male,17,Music,Studio Monitor Headphones
Male,17,Music,Music Streaming Subscription
Male,17,Reading,Sci-Fi Novel Trilogy
Male,17,Reading,Biographies
Male,17,Reading,Self-Help Books
Male,17,Reading,Manga Collection
Male,17,Reading,Mystery Novel Box Set
Male,17,Reading,Historical Fiction Book
Male,17,Reading,Audiobook Subscription
Male,17,Skin Care,Face Wash
Male,17,Skin Care,Acne Care Kit
Male,17,Skin Care,Sunscreen
Male,17,Skin Care,Lip Care Set
Male,17,Skin Care,Skin Care Starter Kit
Male,17,Skin Care,Charcoal Face Mask
Male,17,Skin Care,Oil Control Lotion
Male,17,Skin Care,Exfoliating Scrub
Male,17,Sports,Premium Football
Male,17,Sports,Cricket Kit Bag
Male,17,Sports,Basketball Shoes
Male,17,Sports,Badminton Racket Pro
Male,17,Sports,Fitness Band
Male,17,Sports,Punching Bag Set
Male,17,Sports,Skateboard Pro
Male,17,Sports,Gym Shaker and Gloves
Male,18,Art,Sketchbook
Male,18,Art,Canvas Board
Male,18,Art,Acrylic Paint Set
Male,18,Art,Watercolors
Male,18,Art,Brush Set
Male,18,Art,Graphic Drawing Tablet
Male,18,Art,Charcoal Pencil Set
Male,18,Art,Art Portfolio Case
Male,18,Dancing,Dance Shoes
Male,18,Dancing,Dance Costume
Male,18,Dancing,Dance Bag
Male,18,Dancing,Performance Outfit
Male,18,Dancing,Portable Speaker
Male,18,Dancing,Wireless Earbuds
Male,18,Dancing,Dance Floor Mat
Male,18,Dancing,LED Room Lights
Male,18,Fashion,T-Shirt
Male,18,Fashion,Shirt
Male,18,Fashion,Hoodie
Male,18,Fashion,Jeans
Male,18,Fashion,Sneakers
Male,18,Fashion,Sunglasses
Male,18,Fashion,Wrist Watch
Male,18,Fashion,Cap
Male,18,Fashion,Leather Belt
Male,18,Fashion,Denim Jacket
Male,18,Music,Headphones
Male,18,Music,Bluetooth Speaker
Male,18,Music,Earbuds
Male,18,Music,Guitar
Male,18,Music,Keyboard
Male,18,Music,Microphone
Male,18,Music,Ukulele
Male,18,Music,Studio Monitor Headphones
Male,18,Music,Music Streaming Subscription
Male,18,Reading,Sci-Fi Novel Trilogy
Male,18,Reading,Biographies
Male,18,Reading,Self-Help Books
Male,18,Reading,Manga Collection
Male,18,Reading,Mystery Novel Box Set
Male,18,Reading,Historical Fiction Book
Male,18,Reading,Audiobook Subscription
Male,18,Skin Care,Face Wash
Male,18,Skin Care,Acne Care Kit
Male,18,Skin Care,Sunscreen
Male,18,Skin Care,Lip Care Set
Male,18,Skin Care,Skin Care Starter Kit
Male,18,Skin Care,Charcoal Face Mask
Male,18,Skin Care,Oil Control Lotion
Male,18,Skin Care,Exfoliating Scrub
Male,18,Sports,Premium Football
Male,18,Sports,Cricket Kit Bag
Male,18,Sports,Basketball Shoes
Male,18,Sports,Badminton Racket Pro
Male,18,Sports,Fitness Band
Male,18,Sports,Punching Bag Set
Male,18,Sports,Skateboard Pro
Male,18,Sports,Gym Shaker and Gloves
Male,19,Art,Professional Art Kit
Male,19,Art,Digital Drafting Tablet
Male,19,Art,Oil Paint Premium Set
Male,19,Art,Easel Stand
Male,19,Art,Fine Art Markers
Male,19,Art,3D Printing Pen
Male,19,Art,Sculpting Clay Tool Kit
Male,19,Dancing,Professional Dance Shoes
Male,19,Dancing,Hip Hop Dance Apparel
Male,19,Dancing,High-Output Bluetooth Speaker
Male,19,Dancing,Studio Headphones
Male,19,Dancing,Action Camera
Male,19,Dancing,Dance Studio Pass
Male,19,Fashion,Premium Shirt
Male,19,Fashion,Jacket
Male,19,Fashion,Jeans
Male,19,Fashion,Sneakers
Male,19,Fashion,Smart Watch
Male,19,Fashion,Sunglasses
Male,19,Fashion,Leather Wallet
Male,19,Fashion,Premium Perfume
Male,19,Fashion,Formal Suit
Male,19,Fashion,Suede Loafers
Male,19,Music,Premium Headphones
Male,19,Music,Wireless Earbuds
Male,19,Music,Soundbar
Male,19,Music,Electric Guitar
Male,19,Music,MIDI Keyboard
Male,19,Music,Vinyl Record Player
Male,19,Music,Noise Cancelling Earbuds
Male,19,Music,Professional Microphone
Male,19,Reading,Book Collection
Male,19,Reading,Kindle E-reader
Male,19,Reading,Business Strategy Books
Male,19,Reading,Financial Freedom Guides
Male,19,Reading,Hardcover Fiction Bestsellers
Male,19,Reading,Biographies of Innovators
Male,19,Reading,Philosophy Books
Male,19,Skin Care,Skin Care Kit
Male,19,Skin Care,Face Serum
Male,19,Skin Care,Moisturizer
Male,19,Skin Care,Sunscreen
Male,19,Skin Care,Face Mask Set
Male,19,Skin Care,Grooming Kit
Male,19,Skin Care,Beard Oil and Wash Set
Male,19,Skin Care,Under Eye Cream
Male,19,Sports,Fitness Band
Male,19,Sports,Travel Backpack
Male,19,Sports,Smart Treadmill
Male,19,Sports,Adjustable Dumbbells Set
Male,19,Sports,Running Shoes
Male,19,Sports,Mountain Bicycle
Male,19,Sports,Gym Membership Card
Male,19,Sports,Sports GPS Watch
Male,20,Art,Professional Art Kit
Male,20,Art,Digital Drafting Tablet
Male,20,Art,Oil Paint Premium Set
Male,20,Art,Easel Stand
Male,20,Art,Fine Art Markers
Male,20,Art,3D Printing Pen
Male,20,Art,Sculpting Clay Tool Kit
Male,20,Dancing,Professional Dance Shoes
Male,20,Dancing,Hip Hop Dance Apparel
Male,20,Dancing,High-Output Bluetooth Speaker
Male,20,Dancing,Studio Headphones
Male,20,Dancing,Action Camera
Male,20,Dancing,Dance Studio Pass
Male,20,Fashion,Premium Shirt
Male,20,Fashion,Jacket
Male,20,Fashion,Jeans
Male,20,Fashion,Sneakers
Male,20,Fashion,Smart Watch
Male,20,Fashion,Sunglasses
Male,20,Fashion,Leather Wallet
Male,20,Fashion,Premium Perfume
Male,20,Fashion,Formal Suit
Male,20,Fashion,Suede Loafers
Male,20,Music,Premium Headphones
Male,20,Music,Wireless Earbuds
Male,20,Music,Soundbar
Male,20,Music,Electric Guitar
Male,20,Music,MIDI Keyboard
Male,20,Music,Vinyl Record Player
Male,20,Music,Noise Cancelling Earbuds
Male,20,Music,Professional Microphone
Male,20,Reading,Book Collection
Male,20,Reading,Kindle E-reader
Male,20,Reading,Business Strategy Books
Male,20,Reading,Financial Freedom Guides
Male,20,Reading,Hardcover Fiction Bestsellers
Male,20,Reading,Biographies of Innovators
Male,20,Reading,Philosophy Books
Male,20,Skin Care,Skin Care Kit
Male,20,Skin Care,Face Serum
Male,20,Skin Care,Moisturizer
Male,20,Skin Care,Sunscreen
Male,20,Skin Care,Face Mask Set
Male,20,Skin Care,Grooming Kit
Male,20,Skin Care,Beard Oil and Wash Set
Male,20,Skin Care,Under Eye Cream
Male,20,Sports,Fitness Band
Male,20,Sports,Travel Backpack
Male,20,Sports,Smart Treadmill
Male,20,Sports,Adjustable Dumbbells Set
Male,20,Sports,Running Shoes
Male,20,Sports,Mountain Bicycle
Male,20,Sports,Gym Membership Card
Male,20,Sports,Sports GPS Watch
Male,21,Art,Professional Art Kit
Male,21,Art,Digital Drafting Tablet
Male,21,Art,Oil Paint Premium Set
Male,21,Art,Easel Stand
Male,21,Art,Fine Art Markers
Male,21,Art,3D Printing Pen
Male,21,Art,Sculpting Clay Tool Kit
Male,21,Dancing,Professional Dance Shoes
Male,21,Dancing,Hip Hop Dance Apparel
Male,21,Dancing,High-Output Bluetooth Speaker
Male,21,Dancing,Studio Headphones
Male,21,Dancing,Action Camera
Male,21,Dancing,Dance Studio Pass
Male,21,Fashion,Premium Shirt
Male,21,Fashion,Jacket
Male,21,Fashion,Jeans
Male,21,Fashion,Sneakers
Male,21,Fashion,Smart Watch
Male,21,Fashion,Sunglasses
Male,21,Fashion,Leather Wallet
Male,21,Fashion,Premium Perfume
Male,21,Fashion,Formal Suit
Male,21,Fashion,Suede Loafers
Male,21,Music,Premium Headphones
Male,21,Music,Wireless Earbuds
Male,21,Music,Soundbar
Male,21,Music,Electric Guitar
Male,21,Music,MIDI Keyboard
Male,21,Music,Vinyl Record Player
Male,21,Music,Noise Cancelling Earbuds
Male,21,Music,Professional Microphone
Male,21,Reading,Book Collection
Male,21,Reading,Kindle E-reader
Male,21,Reading,Business Strategy Books
Male,21,Reading,Financial Freedom Guides
Male,21,Reading,Hardcover Fiction Bestsellers
Male,21,Reading,Biographies of Innovators
Male,21,Reading,Philosophy Books
Male,21,Skin Care,Skin Care Kit
Male,21,Skin Care,Face Serum
Male,21,Skin Care,Moisturizer
Male,21,Skin Care,Sunscreen
Male,21,Skin Care,Face Mask Set
Male,21,Skin Care,Grooming Kit
Male,21,Skin Care,Beard Oil and Wash Set
Male,21,Skin Care,Under Eye Cream
Male,21,Sports,Fitness Band
Male,21,Sports,Travel Backpack
Male,21,Sports,Smart Treadmill
Male,21,Sports,Adjustable Dumbbells Set
Male,21,Sports,Running Shoes
Male,21,Sports,Mountain Bicycle
Male,21,Sports,Gym Membership Card
Male,21,Sports,Sports GPS Watch
Male,22,Art,Professional Art Kit
Male,22,Art,Digital Drafting Tablet
Male,22,Art,Oil Paint Premium Set
Male,22,Art,Easel Stand
Male,22,Art,Fine Art Markers
Male,22,Art,3D Printing Pen
Male,22,Art,Sculpting Clay Tool Kit
Male,22,Dancing,Professional Dance Shoes
Male,22,Dancing,Hip Hop Dance Apparel
Male,22,Dancing,High-Output Bluetooth Speaker
Male,22,Dancing,Studio Headphones
Male,22,Dancing,Action Camera
Male,22,Dancing,Dance Studio Pass
Male,22,Fashion,Premium Shirt
Male,22,Fashion,Jacket
Male,22,Fashion,Jeans
Male,22,Fashion,Sneakers
Male,22,Fashion,Smart Watch
Male,22,Fashion,Sunglasses
Male,22,Fashion,Leather Wallet
Male,22,Fashion,Premium Perfume
Male,22,Fashion,Formal Suit
Male,22,Fashion,Suede Loafers
Male,22,Music,Premium Headphones
Male,22,Music,Wireless Earbuds
Male,22,Music,Soundbar
Male,22,Music,Electric Guitar
Male,22,Music,MIDI Keyboard
Male,22,Music,Vinyl Record Player
Male,22,Music,Noise Cancelling Earbuds
Male,22,Music,Professional Microphone
Male,22,Reading,Book Collection
Male,22,Reading,Kindle E-reader
Male,22,Reading,Business Strategy Books
Male,22,Reading,Financial Freedom Guides
Male,22,Reading,Hardcover Fiction Bestsellers
Male,22,Reading,Biographies of Innovators
Male,22,Reading,Philosophy Books
Male,22,Skin Care,Skin Care Kit
Male,22,Skin Care,Face Serum
Male,22,Skin Care,Moisturizer
Male,22,Skin Care,Sunscreen
Male,22,Skin Care,Face Mask Set
Male,22,Skin Care,Grooming Kit
Male,22,Skin Care,Beard Oil and Wash Set
Male,22,Skin Care,Under Eye Cream
Male,22,Sports,Fitness Band
Male,22,Sports,Travel Backpack
Male,22,Sports,Smart Treadmill
Male,22,Sports,Adjustable Dumbbells Set
Male,22,Sports,Running Shoes
Male,22,Sports,Mountain Bicycle
Male,22,Sports,Gym Membership Card
Male,22,Sports,Sports GPS Watch
Male,23,Art,Professional Art Kit
Male,23,Art,Digital Drafting Tablet
Male,23,Art,Oil Paint Premium Set
Male,23,Art,Easel Stand
Male,23,Art,Fine Art Markers
Male,23,Art,3D Printing Pen
Male,23,Art,Sculpting Clay Tool Kit
Male,23,Dancing,Professional Dance Shoes
Male,23,Dancing,Hip Hop Dance Apparel
Male,23,Dancing,High-Output Bluetooth Speaker
Male,23,Dancing,Studio Headphones
Male,23,Dancing,Action Camera
Male,23,Dancing,Dance Studio Pass
Male,23,Fashion,Premium Shirt
Male,23,Fashion,Jacket
Male,23,Fashion,Jeans
Male,23,Fashion,Sneakers
Male,23,Fashion,Smart Watch
Male,23,Fashion,Sunglasses
Male,23,Fashion,Leather Wallet
Male,23,Fashion,Premium Perfume
Male,23,Fashion,Formal Suit
Male,23,Fashion,Suede Loafers
Male,23,Music,Premium Headphones
Male,23,Music,Wireless Earbuds
Male,23,Music,Soundbar
Male,23,Music,Electric Guitar
Male,23,Music,MIDI Keyboard
Male,23,Music,Vinyl Record Player
Male,23,Music,Noise Cancelling Earbuds
Male,23,Music,Professional Microphone
Male,23,Reading,Book Collection
Male,23,Reading,Kindle E-reader
Male,23,Reading,Business Strategy Books
Male,23,Reading,Financial Freedom Guides
Male,23,Reading,Hardcover Fiction Bestsellers
Male,23,Reading,Biographies of Innovators
Male,23,Reading,Philosophy Books
Male,23,Skin Care,Skin Care Kit
Male,23,Skin Care,Face Serum
Male,23,Skin Care,Moisturizer
Male,23,Skin Care,Sunscreen
Male,23,Skin Care,Face Mask Set
Male,23,Skin Care,Grooming Kit
Male,23,Skin Care,Beard Oil and Wash Set
Male,23,Skin Care,Under Eye Cream
Male,23,Sports,Fitness Band
Male,23,Sports,Travel Backpack
Male,23,Sports,Smart Treadmill
Male,23,Sports,Adjustable Dumbbells Set
Male,23,Sports,Running Shoes
Male,23,Sports,Mountain Bicycle
Male,23,Sports,Gym Membership Card
Male,23,Sports,Sports GPS Watch
Male,24,Art,Professional Art Kit
Male,24,Art,Digital Drafting Tablet
Male,24,Art,Oil Paint Premium Set
Male,24,Art,Easel Stand
Male,24,Art,Fine Art Markers
Male,24,Art,3D Printing Pen
Male,24,Art,Sculpting Clay Tool Kit
Male,24,Dancing,Professional Dance Shoes
Male,24,Dancing,Hip Hop Dance Apparel
Male,24,Dancing,High-Output Bluetooth Speaker
Male,24,Dancing,Studio Headphones
Male,24,Dancing,Action Camera
Male,24,Dancing,Dance Studio Pass
Male,24,Fashion,Premium Shirt
Male,24,Fashion,Jacket
Male,24,Fashion,Jeans
Male,24,Fashion,Sneakers
Male,24,Fashion,Smart Watch
Male,24,Fashion,Sunglasses
Male,24,Fashion,Leather Wallet
Male,24,Fashion,Premium Perfume
Male,24,Fashion,Formal Suit
Male,24,Fashion,Suede Loafers
Male,24,Music,Premium Headphones
Male,24,Music,Wireless Earbuds
Male,24,Music,Soundbar
Male,24,Music,Electric Guitar
Male,24,Music,MIDI Keyboard
Male,24,Music,Vinyl Record Player
Male,24,Music,Noise Cancelling Earbuds
Male,24,Music,Professional Microphone
Male,24,Reading,Book Collection
Male,24,Reading,Kindle E-reader
Male,24,Reading,Business Strategy Books
Male,24,Reading,Financial Freedom Guides
Male,24,Reading,Hardcover Fiction Bestsellers
Male,24,Reading,Biographies of Innovators
Male,24,Reading,Philosophy Books
Male,24,Skin Care,Skin Care Kit
Male,24,Skin Care,Face Serum
Male,24,Skin Care,Moisturizer
Male,24,Skin Care,Sunscreen
Male,24,Skin Care,Face Mask Set
Male,24,Skin Care,Grooming Kit
Male,24,Skin Care,Beard Oil and Wash Set
Male,24,Skin Care,Under Eye Cream
Male,24,Sports,Fitness Band
Male,24,Sports,Travel Backpack
Male,24,Sports,Smart Treadmill
Male,24,Sports,Adjustable Dumbbells Set
Male,24,Sports,Running Shoes
Male,24,Sports,Mountain Bicycle
Male,24,Sports,Gym Membership Card
Male,24,Sports,Sports GPS Watch
Male,25,Art,Professional Art Kit
Male,25,Art,Digital Drafting Tablet
Male,25,Art,Oil Paint Premium Set
Male,25,Art,Easel Stand
Male,25,Art,Fine Art Markers
Male,25,Art,3D Printing Pen
Male,25,Art,Sculpting Clay Tool Kit
Male,25,Dancing,Professional Dance Shoes
Male,25,Dancing,Hip Hop Dance Apparel
Male,25,Dancing,High-Output Bluetooth Speaker
Male,25,Dancing,Studio Headphones
Male,25,Dancing,Action Camera
Male,25,Dancing,Dance Studio Pass
Male,25,Fashion,Premium Shirt
Male,25,Fashion,Jacket
Male,25,Fashion,Jeans
Male,25,Fashion,Sneakers
Male,25,Fashion,Smart Watch
Male,25,Fashion,Sunglasses
Male,25,Fashion,Leather Wallet
Male,25,Fashion,Premium Perfume
Male,25,Fashion,Formal Suit
Male,25,Fashion,Suede Loafers
Male,25,Music,Premium Headphones
Male,25,Music,Wireless Earbuds
Male,25,Music,Soundbar
Male,25,Music,Electric Guitar
Male,25,Music,MIDI Keyboard
Male,25,Music,Vinyl Record Player
Male,25,Music,Noise Cancelling Earbuds
Male,25,Music,Professional Microphone
Male,25,Reading,Book Collection
Male,25,Reading,Kindle E-reader
Male,25,Reading,Business Strategy Books
Male,25,Reading,Financial Freedom Guides
Male,25,Reading,Hardcover Fiction Bestsellers
Male,25,Reading,Biographies of Innovators
Male,25,Reading,Philosophy Books
Male,25,Skin Care,Skin Care Kit
Male,25,Skin Care,Face Serum
Male,25,Skin Care,Moisturizer
Male,25,Skin Care,Sunscreen
Male,25,Skin Care,Face Mask Set
Male,25,Skin Care,Grooming Kit
Male,25,Skin Care,Beard Oil and Wash Set
Male,25,Skin Care,Under Eye Cream
Male,25,Sports,Fitness Band
Male,25,Sports,Travel Backpack
Male,25,Sports,Smart Treadmill
Male,25,Sports,Adjustable Dumbbells Set
Male,25,Sports,Running Shoes
Male,25,Sports,Mountain Bicycle
Male,25,Sports,Gym Membership Card
Male,25,Sports,Sports GPS Watch
Male,26,Art,Professional Art Kit
Male,26,Art,Digital Drafting Tablet
Male,26,Art,Oil Paint Premium Set
Male,26,Art,Easel Stand
Male,26,Art,Fine Art Markers
Male,26,Art,3D Printing Pen
Male,26,Art,Sculpting Clay Tool Kit
Male,26,Dancing,Professional Dance Shoes
Male,26,Dancing,Hip Hop Dance Apparel
Male,26,Dancing,High-Output Bluetooth Speaker
Male,26,Dancing,Studio Headphones
Male,26,Dancing,Action Camera
Male,26,Dancing,Dance Studio Pass
Male,26,Fashion,Premium Shirt
Male,26,Fashion,Jacket
Male,26,Fashion,Jeans
Male,26,Fashion,Sneakers
Male,26,Fashion,Smart Watch
Male,26,Fashion,Sunglasses
Male,26,Fashion,Leather Wallet
Male,26,Fashion,Premium Perfume
Male,26,Fashion,Formal Suit
Male,26,Fashion,Suede Loafers
Male,26,Music,Premium Headphones
Male,26,Music,Wireless Earbuds
Male,26,Music,Soundbar
Male,26,Music,Electric Guitar
Male,26,Music,MIDI Keyboard
Male,26,Music,Vinyl Record Player
Male,26,Music,Noise Cancelling Earbuds
Male,26,Music,Professional Microphone
Male,26,Reading,Book Collection
Male,26,Reading,Kindle E-reader
Male,26,Reading,Business Strategy Books
Male,26,Reading,Financial Freedom Guides
Male,26,Reading,Hardcover Fiction Bestsellers
Male,26,Reading,Biographies of Innovators
Male,26,Reading,Philosophy Books
Male,26,Skin Care,Skin Care Kit
Male,26,Skin Care,Face Serum
Male,26,Skin Care,Moisturizer
Male,26,Skin Care,Sunscreen
Male,26,Skin Care,Face Mask Set
Male,26,Skin Care,Grooming Kit
Male,26,Skin Care,Beard Oil and Wash Set
Male,26,Skin Care,Under Eye Cream
Male,26,Sports,Fitness Band
Male,26,Sports,Travel Backpack
Male,26,Sports,Smart Treadmill
Male,26,Sports,Adjustable Dumbbells Set
Male,26,Sports,Running Shoes
Male,26,Sports,Mountain Bicycle
Male,26,Sports,Gym Membership Card
Male,26,Sports,Sports GPS Watch
Male,27,Art,Professional Art Kit
Male,27,Art,Digital Drafting Tablet
Male,27,Art,Oil Paint Premium Set
Male,27,Art,Easel Stand
Male,27,Art,Fine Art Markers
Male,27,Art,3D Printing Pen
Male,27,Art,Sculpting Clay Tool Kit
Male,27,Dancing,Professional Dance Shoes
Male,27,Dancing,Hip Hop Dance Apparel
Male,27,Dancing,High-Output Bluetooth Speaker
Male,27,Dancing,Studio Headphones
Male,27,Dancing,Action Camera
Male,27,Dancing,Dance Studio Pass
Male,27,Fashion,Premium Shirt
Male,27,Fashion,Jacket
Male,27,Fashion,Jeans
Male,27,Fashion,Sneakers
Male,27,Fashion,Smart Watch
Male,27,Fashion,Sunglasses
Male,27,Fashion,Leather Wallet
Male,27,Fashion,Premium Perfume
Male,27,Fashion,Formal Suit
Male,27,Fashion,Suede Loafers
Male,27,Music,Premium Headphones
Male,27,Music,Wireless Earbuds
Male,27,Music,Soundbar
Male,27,Music,Electric Guitar
Male,27,Music,MIDI Keyboard
Male,27,Music,Vinyl Record Player
Male,27,Music,Noise Cancelling Earbuds
Male,27,Music,Professional Microphone
Male,27,Reading,Book Collection
Male,27,Reading,Kindle E-reader
Male,27,Reading,Business Strategy Books
Male,27,Reading,Financial Freedom Guides
Male,27,Reading,Hardcover Fiction Bestsellers
Male,27,Reading,Biographies of Innovators
Male,27,Reading,Philosophy Books
Male,27,Skin Care,Skin Care Kit
Male,27,Skin Care,Face Serum
Male,27,Skin Care,Moisturizer
Male,27,Skin Care,Sunscreen
Male,27,Skin Care,Face Mask Set
Male,27,Skin Care,Grooming Kit
Male,27,Skin Care,Beard Oil and Wash Set
Male,27,Skin Care,Under Eye Cream
Male,27,Sports,Fitness Band
Male,27,Sports,Travel Backpack
Male,27,Sports,Smart Treadmill
Male,27,Sports,Adjustable Dumbbells Set
Male,27,Sports,Running Shoes
Male,27,Sports,Mountain Bicycle
Male,27,Sports,Gym Membership Card
Male,27,Sports,Sports GPS Watch
Male,28,Art,Professional Art Kit
Male,28,Art,Digital Drafting Tablet
Male,28,Art,Oil Paint Premium Set
Male,28,Art,Easel Stand
Male,28,Art,Fine Art Markers
Male,28,Art,3D Printing Pen
Male,28,Art,Sculpting Clay Tool Kit
Male,28,Dancing,Professional Dance Shoes
Male,28,Dancing,Hip Hop Dance Apparel
Male,28,Dancing,High-Output Bluetooth Speaker
Male,28,Dancing,Studio Headphones
Male,28,Dancing,Action Camera
Male,28,Dancing,Dance Studio Pass
Male,28,Fashion,Premium Shirt
Male,28,Fashion,Jacket
Male,28,Fashion,Jeans
Male,28,Fashion,Sneakers
Male,28,Fashion,Smart Watch
Male,28,Fashion,Sunglasses
Male,28,Fashion,Leather Wallet
Male,28,Fashion,Premium Perfume
Male,28,Fashion,Formal Suit
Male,28,Fashion,Suede Loafers
Male,28,Music,Premium Headphones
Male,28,Music,Wireless Earbuds
Male,28,Music,Soundbar
Male,28,Music,Electric Guitar
Male,28,Music,MIDI Keyboard
Male,28,Music,Vinyl Record Player
Male,28,Music,Noise Cancelling Earbuds
Male,28,Music,Professional Microphone
Male,28,Reading,Book Collection
Male,28,Reading,Kindle E-reader
Male,28,Reading,Business Strategy Books
Male,28,Reading,Financial Freedom Guides
Male,28,Reading,Hardcover Fiction Bestsellers
Male,28,Reading,Biographies of Innovators
Male,28,Reading,Philosophy Books
Male,28,Skin Care,Skin Care Kit
Male,28,Skin Care,Face Serum
Male,28,Skin Care,Moisturizer
Male,28,Skin Care,Sunscreen
Male,28,Skin Care,Face Mask Set
Male,28,Skin Care,Grooming Kit
Male,28,Skin Care,Beard Oil and Wash Set
Male,28,Skin Care,Under Eye Cream
Male,28,Sports,Fitness Band
Male,28,Sports,Travel Backpack
Male,28,Sports,Smart Treadmill
Male,28,Sports,Adjustable Dumbbells Set
Male,28,Sports,Running Shoes
Male,28,Sports,Mountain Bicycle
Male,28,Sports,Gym Membership Card
Male,28,Sports,Sports GPS Watch
